track_id,title,artist_name,album_name,genre,duration_ms,popularity,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,loudness,mode,key,time_signature,mood_bucket,main_genre,danceability_label,energy_label,mood_label,tempo_label,acoustic_label,loudness_label,mode_label
7hObovvcbBpXgZHQ9if4WU,Wishlist,Pearl Jam,Yield,grunge,206586,58,0.623,0.342,0.101,115.032,0.0134,0.00412,0.106,0.038,-8.694,1,0,4,sad,rock,medium,calm,sad,medium,electronic,normal,major (bright)
3z53rfQOg6Eb5pBCRsd7Uu,Pennyroyal Tea,Nirvana,In Utero - 20th Anniversary Remaster,grunge,218813,58,0.428,0.449,0.196,113.308,0.000351,0.000498,0.253,0.0342,-12.114,0,1,4,sad,rock,medium,medium,sad,medium,electronic,quiet,minor (moody)
25TQBBKOrtTfnH6QBM9He1,Overcome,Creed,Full Circle,grunge,226826,58,0.328,0.926,0.392,194.877,0.00123,0.0,0.127,0.0756,-3.187,1,9,4,hype,rock,low,energetic,neutral,fast,electronic,loud,major (bright)
3nzL5CIQiCEt6jRt1AlQ9d,Whatever It Takes,Lifehouse,Who We Are,grunge,207240,58,0.439,0.874,0.527,150.036,0.00571,0.0,0.176,0.0299,-4.165,1,0,4,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
0elH6ukMGLyCHJavHutEza,Creep,Stone Temple Pilots,Core,grunge,332626,58,0.66,0.567,0.182,107.754,0.00428,0.0137,0.11,0.0289,-6.318,0,4,4,focus,rock,medium,medium,sad,medium,electronic,normal,minor (moody)
7n3u7RrzdXGVcclBEp9aSa,Patience,Chris Cornell,Patience,grunge,253120,58,0.597,0.646,0.364,126.951,0.28,0.0,0.111,0.0344,-7.378,0,6,4,focus,rock,medium,medium,neutral,fast,electronic,normal,minor (moody)
70WpP83384wgKixTKbt3Nb,Far From Home,Five Finger Death Punch,War is the Answer,groove,212493,58,0.464,0.688,0.228,137.882,0.00149,3.85e-06,0.169,0.0298,-5.352,0,11,4,focus,hip-hop,medium,medium,sad,fast,electronic,loud,minor (moody)
6LhUsJiXAuxoalUz01evh0,Revolution Is My Name,Pantera,Reinventing the Steel,groove,316493,58,0.243,0.988,0.277,89.905,6.17e-05,0.12,0.341,0.197,-3.485,1,8,4,focus,hip-hop,low,energetic,sad,slow,electronic,loud,major (bright)
1lM1ZHTvfKi5CMRjsZ4Sg9,Hollow,Pantera,Vulgar Display of Power,groove,345733,58,0.273,0.688,0.347,100.077,9.48e-05,0.0504,0.051,0.0326,-10.883,1,11,4,focus,hip-hop,low,medium,neutral,medium,electronic,normal,major (bright)
7EdFmnGr4QvCpuMtcP1AC0,Stay a While,The Cactus Channel,Stay a While,groove,255845,58,0.505,0.607,0.767,154.269,0.135,0.876,0.175,0.03,-8.886,0,11,4,happy,hip-hop,medium,medium,happy,fast,electronic,normal,minor (moody)
5c6AVCCGLj8PUEdDhglR7k,Honey Bucket,Burn The Priest,Legion: XX,groove,163010,58,0.369,0.96,0.312,120.899,0.000326,0.799,0.301,0.0568,-5.769,1,9,4,hype,hip-hop,low,energetic,sad,fast,electronic,loud,major (bright)
4fryIGUnJQ1XPg2QyasFQ4,Chega de Saudade,João Gilberto,João Gilberto Apresenta Chega de Saudade,guitar,123386,58,0.532,0.247,0.67,87.995,0.73,0.0,0.18,0.0339,-15.507,1,2,4,chill,country,medium,calm,happy,slow,acoustic,quiet,major (bright)
0TTSQeJnGnpCxX7LWsdD9F,Eye of the Storm,Pop Evil,Eye of the Storm,grunge,234149,58,0.511,0.807,0.396,119.986,1.75e-05,1.96e-05,0.151,0.0414,-5.695,0,1,4,focus,rock,medium,energetic,neutral,medium,electronic,loud,minor (moody)
1VMSib83ZkffP22T64hxot,Waking Lions,Pop Evil,Pop Evil,grunge,231963,58,0.507,0.973,0.706,143.075,2.1e-05,0.0329,0.346,0.176,-2.905,1,6,4,happy,rock,medium,energetic,happy,fast,electronic,loud,major (bright)
0i5zjtoRR0U2715BEgUsdS,Ease,Whirr,Whirr & Nothing (Split Version),grunge,206533,58,0.28,0.94,0.406,159.188,0.000832,0.781,0.156,0.0535,-5.597,0,4,4,hype,rock,low,energetic,neutral,fast,electronic,loud,minor (moody)
4nRyBgsqXEP2oPfzaMeZr7,Once,Pearl Jam,Ten,grunge,231367,58,0.413,0.885,0.211,113.807,0.00535,1.97e-06,0.166,0.0777,-7.695,0,2,4,focus,rock,medium,energetic,sad,medium,electronic,normal,minor (moody)
6oe2HcrgnNU66Eyq8BY45Z,Infra-Red,Three Days Grace,Outsider,grunge,230933,58,0.568,0.907,0.337,112.037,0.00115,0.0,0.0982,0.0488,-4.641,0,5,4,focus,rock,medium,energetic,neutral,medium,electronic,loud,minor (moody)
6a9SPVrXyrlVh5Fh08f8Bz,Rain When I Die (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),grunge,361706,58,0.422,0.859,0.203,120.078,0.0183,0.000673,0.209,0.0757,-6.778,1,9,3,hype,rock,medium,energetic,sad,fast,electronic,normal,major (bright)
2XvrMHbSO077Ajg7QTTNdY,Let It Die,Foo Fighters,"Echoes, Silence, Patience & Grace",grunge,244960,58,0.596,0.557,0.314,124.023,0.027,1.64e-05,0.0914,0.0299,-6.401,1,0,4,focus,rock,medium,medium,sad,fast,electronic,normal,major (bright)
5TLA7O0ogTqwZHbS3ERabw,Blow Up The Outside World,Soundgarden,Down On The Upside,grunge,345666,58,0.33,0.529,0.148,140.156,0.000807,0.214,0.126,0.0358,-10.043,1,9,4,focus,rock,low,medium,sad,fast,electronic,normal,major (bright)
5UNoPMX7K2W769iQ4PDfOt,Shelf In The Room,Days Of The New,Days Of The New,grunge,283973,58,0.621,0.619,0.325,128.967,0.0349,6.88e-05,0.168,0.0264,-9.047,1,6,4,focus,rock,medium,medium,sad,fast,electronic,normal,major (bright)
6hHpXo2XMMKR5lIfa19aLM,Get Out Alive,Three Days Grace,One-X,grunge,262493,58,0.493,0.896,0.0791,117.964,0.000319,0.0,0.0869,0.0365,-4.569,0,7,4,focus,rock,medium,energetic,sad,medium,electronic,loud,minor (moody)
6wAdJF85cna96BwQn2Pg8c,Jennifer's Body,Hole,Live Through This,grunge,220533,58,0.401,0.863,0.55,81.65,0.00079,1.39e-06,0.174,0.0447,-7.312,0,11,4,focus,rock,medium,energetic,neutral,slow,electronic,normal,minor (moody)
2uDwRgwGPjXq0oj0hNCuFc,Shadow on the Sun,Audioslave,Audioslave,grunge,343400,58,0.329,0.658,0.288,141.123,0.00108,1.56e-06,0.0805,0.0373,-5.57,1,9,4,focus,rock,low,medium,sad,fast,electronic,loud,major (bright)
0xHch89AN9RlN8Nm4kJzs3,Polly,Nirvana,MTV Unplugged In New York,grunge,196466,58,0.618,0.392,0.437,115.075,0.683,7.09e-05,0.905,0.0388,-11.941,1,11,4,chill,rock,medium,calm,neutral,medium,mixed,normal,major (bright)
35GwlKlVXgFCMF5uTp5r7P,One,Creed,My Own Prison,grunge,302533,58,0.557,0.933,0.435,110.946,2.14e-05,8.66e-06,0.117,0.035,-3.7,0,6,4,focus,rock,medium,energetic,neutral,medium,electronic,loud,minor (moody)
0brL7VMo7onJJTGMSdajic,Molly's Lips - BBC John Peel Session 1990,Nirvana,Incesticide,grunge,114133,58,0.311,0.895,0.681,167.107,1.91e-05,0.195,0.0584,0.0476,-9.401,1,7,4,happy,rock,low,energetic,happy,fast,electronic,normal,major (bright)
1uiwlmWedlNpzAxDSRGqdK,Lost in You,Three Days Grace,Life Starts Now,grunge,232813,58,0.434,0.868,0.366,162.969,0.0199,0.0,0.162,0.0366,-3.503,1,9,5,hype,rock,medium,energetic,neutral,fast,electronic,loud,major (bright)
5PZo9NMyNLxOlpEFoYo611,Notorious,Adelitas Way,Notorious,grunge,170177,58,0.53,0.967,0.642,99.962,0.000507,0.205,0.0786,0.0657,-2.108,1,0,4,happy,rock,medium,energetic,neutral,medium,electronic,loud,major (bright)
22bX2FwXSvG49G0bPWm5nc,What If,Creed,Human Clay,grunge,318093,58,0.433,0.895,0.246,149.896,0.000127,1.7e-05,0.358,0.0587,-5.548,0,2,4,hype,rock,medium,energetic,sad,fast,electronic,loud,minor (moody)
7Bz8EMztiuSJeHIjrBw7pw,Miss You Love,Silverchair,Neon Ballroom,grunge,240733,58,0.353,0.464,0.148,144.222,0.0378,0.000969,0.0944,0.0272,-8.543,1,7,3,sad,rock,low,medium,sad,fast,electronic,normal,major (bright)
4WO5q4gmBiPJbv2xqVDADE,Entre Dos Aguas - Remastered 2014,Paco de Lucía,La Búsqueda (Remastered 2014),guitar,360546,58,0.43,0.917,0.919,102.644,0.915,0.851,0.0765,0.034,-3.801,0,4,4,happy,country,medium,energetic,happy,medium,acoustic,loud,minor (moody)
1PINN6x0Riouab3wPSglpp,An Idea,"Leo Brouwer, Zsófia Boros",En Otra Parte,guitar,158520,58,0.294,0.00785,0.173,70.958,0.994,0.956,0.0929,0.0667,-29.64,0,4,3,sad,country,low,calm,sad,slow,acoustic,quiet,minor (moody)
0072MKNpMeJNx8aRfTNfQW,Shaayraana,"Pritam, Arijit Singh",Holiday - A Soldier Is Never Off Duty (Original Motion Picture Soundtrack),indian,261439,58,0.604,0.665,0.702,93.963,0.607,1.33e-05,0.0832,0.049,-4.244,1,2,4,happy,world,medium,medium,happy,medium,mixed,loud,major (bright)
1KPAtV3E11Y3pbnzUOtO0d,Samjhawan - Lofi Flip,"KSW, Arijit Singh, Shreya Ghoshal, Shaarib Toshi, Jawad Ahmad",Samjhawan (Lofi Flip),indian,227100,58,0.58,0.418,0.168,107.031,0.453,0.00151,0.28,0.0295,-10.307,1,4,4,sad,world,medium,medium,sad,medium,mixed,normal,major (bright)
0s8Ht3XaHDQuDjLnK3xVMW,Shayad - Lofi Flip,"VIBIE, Arijit Singh, Pritam",Shayad (Lofi Flip),indian,208000,58,0.666,0.44,0.423,120.008,0.601,0.0219,0.342,0.0486,-11.046,1,8,4,chill,world,medium,medium,neutral,fast,mixed,normal,major (bright)
5w1MhmSc5S5iHnhy4s3fFb,Hawayein - Lofi Flip,"VIBIE, Arijit Singh, Pritam",Hawayein (Lofi Flip),indian,313040,58,0.489,0.313,0.332,114.71,0.875,0.0125,0.235,0.0633,-14.965,1,2,4,sad,world,medium,calm,neutral,medium,acoustic,quiet,major (bright)
5R5OPt5ndBtQNWLr3Rj7AI,Play Date X Main Tera,Pranish VP,Play Date X Main Tera,indian,223451,58,0.731,0.481,0.447,117.881,0.833,0.000317,0.138,0.0335,-9.485,0,0,4,chill,world,high,medium,neutral,medium,acoustic,normal,minor (moody)
6YycppSAeGtSvwmu8qCcr2,In Dino,"Pritam, Soham",Life In A Metro (Original Motion Picture Soundtrack),indian,397026,58,0.41,0.633,0.344,101.461,0.513,0.0,0.116,0.0378,-6.989,1,0,4,focus,world,medium,medium,neutral,medium,mixed,normal,major (bright)
62kyw2ux2p0CZ7pKWtM6QO,Tujhko Jo Paaya,"Pritam, Mohit Chauhan",Crook (Original Motion Picture Soundtrack),indian,184826,58,0.598,0.236,0.413,149.839,0.845,0.0,0.109,0.0363,-9.733,1,9,4,chill,world,medium,calm,neutral,fast,acoustic,normal,major (bright)
5Sif2EoFy6jvZ31s0wsB6Y,Chup Chup Ke,"Pritam, Shaan, Muazzam, Rizwan Ali Khan",Rush,indian,229651,58,0.691,0.738,0.871,90.033,0.711,0.0,0.397,0.0865,-5.922,1,9,4,happy,world,medium,energetic,happy,medium,acoustic,loud,major (bright)
56pZSBGVI5BOlITppHLGVp,Lost Without You (feat. Clara Mae),"Fly By Midnight, Clara Mae",Lost Without You (feat. Clara Mae),house,165814,58,0.63,0.659,0.659,163.059,0.502,3.62e-05,0.547,0.129,-9.799,1,0,4,happy,electronic,medium,medium,neutral,fast,mixed,normal,major (bright)
5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,"Steve Aoki, Alan Walker, ISÁK",Neon Future IV,house,157333,58,0.517,0.793,0.176,90.06,0.0214,0.00046,0.0892,0.0367,-5.851,0,6,4,focus,electronic,medium,energetic,sad,medium,electronic,loud,minor (moody)
1gV0hgMNdpSWeW7ZjSUKnX,Afterhours feat. Diplo & Nina Sky,"TroyBoi, Diplo, Nina Sky",Afterhours feat. Diplo & Nina Sky,house,275604,58,0.74,0.831,0.357,91.026,0.089,0.0,0.0837,0.0423,-3.828,1,1,4,focus,electronic,high,energetic,neutral,medium,electronic,loud,major (bright)
0B2RttXEiyXsMeQ7mMP3EI,Cruel (feat. ZAYN),"Snakehips, ZAYN",Cruel (feat. ZAYN),house,228253,58,0.603,0.879,0.318,110.125,0.0184,0.0,0.156,0.124,-4.098,1,5,4,focus,electronic,medium,energetic,sad,medium,electronic,loud,major (bright)
4h8Pmw3RELdsanPjssyJoB,Push My Luck,The Chainsmokers,World War Joy,house,181853,58,0.563,0.645,0.523,89.976,0.293,0.0,0.202,0.0428,-6.422,1,2,4,focus,electronic,medium,medium,neutral,slow,electronic,normal,major (bright)
36RUXg3A6mjjpBLl3sPFb5,Tere Bina - Lofi Flip,"Jay Kava, Murtuza Khan, Qadir Khan, A.R. Rahman",Tere Bina (Lofi Flip),indian,166499,58,0.615,0.314,0.238,144.069,0.267,0.549,0.17,0.0651,-14.148,1,2,4,sad,world,medium,calm,sad,fast,electronic,quiet,major (bright)
6cj1qZxN3I2OxvYMDlIsNN,Like This,Jake Scott,Year of the Sunflower,indie-pop,193461,58,0.704,0.327,0.491,96.082,0.749,0.0,0.102,0.396,-16.332,1,7,4,chill,pop,high,calm,neutral,medium,acoustic,quiet,major (bright)
4qde41KNfJv2TyrKC1kug7,Evening Light,"Vansire, FLOOR CRY",The Modern Western World,indie-pop,130813,58,0.552,0.416,0.497,86.089,0.888,0.000522,0.109,0.0317,-11.072,1,4,4,chill,pop,medium,medium,neutral,slow,acoustic,normal,major (bright)
74AqVxZ3oXwJ8olHssBUG3,Ainvayi Ainvayi,"Salim–Sulaiman, Sunidhi Chauhan, Amitabh Bhattacharya",Band Baaja Baaraat,indian,267624,58,0.689,0.742,0.876,155.986,0.0339,0.0046,0.0928,0.0413,-7.571,0,3,4,happy,world,medium,energetic,happy,fast,electronic,normal,minor (moody)
5EIFtcs5653Xjgs1gAAB7a,Pee Loon Lofi Mix,"Pritam, Mohit Chauhan, Kedrock, Sd Style",Pee Loon Lofi Mix,indian,194261,58,0.322,0.439,0.423,74.472,0.658,2.15e-06,0.557,0.0441,-6.807,1,8,4,chill,world,low,medium,neutral,slow,mixed,normal,major (bright)
1E2Hs9fuKr9wSPAvlYX8lR,Lehra Do,"Pritam, Arijit Singh",83 (Original Motion Picture Soundtrack),indian,217848,58,0.509,0.91,0.52,83.974,0.487,0.0,0.106,0.0727,-6.283,1,2,4,focus,world,medium,energetic,neutral,slow,mixed,normal,major (bright)
1r4oikmMdZZiGHkPA4hSoe,Character Dheela,"Pritam, Neeraj Shridhar, Amrita Kak",Ready,indian,226300,58,0.783,0.889,0.851,111.983,0.108,3.06e-05,0.333,0.0598,-2.691,0,1,4,happy,world,high,energetic,happy,medium,electronic,loud,minor (moody)
0lj4lRz7YYrN8vtNkxnrx7,Love Me Thoda Lofi,Swattrex,Love Me Thoda Lofi,indian,224500,58,0.417,0.497,0.0832,89.553,0.589,0.0634,0.116,0.0851,-12.477,1,5,4,sad,world,medium,medium,sad,slow,mixed,quiet,major (bright)
7nr3RAMpV11jb07Rw2sfzk,Dil Pe Zakham Khate Hain,"Nusrat Fateh Ali Khan, Afternight Vibes","Revamped, Vol. 3 (Remix)",indian,284514,58,0.788,0.55,0.497,101.953,0.173,0.433,0.0937,0.189,-7.747,0,11,4,focus,world,high,medium,neutral,medium,electronic,normal,minor (moody)
7sp9SYjIBBniAJ7xa1nkZh,Champagne Talk,King,Champagne Talk,hip-hop,163008,58,0.677,0.68,0.473,189.954,0.0616,4.49e-05,0.0812,0.103,-5.19,0,1,4,focus,hip-hop,medium,medium,neutral,fast,electronic,loud,minor (moody)
6fP7zEaXUaGmzTDyvA79Ng,Nee Paata Madhuram - The Touch of Love,"Anirudh Ravichander, Roop Kumar Rathod, Shreya Ghoshal",3 (Original Motion Picture Soundtrack),hip-hop,263826,58,0.649,0.57,0.506,110.061,0.174,1.01e-05,0.496,0.029,-6.17,0,9,4,focus,hip-hop,medium,medium,neutral,medium,electronic,normal,minor (moody)
01AKiTk6iF60Kpvitd1Ih1,Astaghfirullah,MC STAN,Astaghfirullah,hip-hop,213333,58,0.653,0.725,0.349,125.956,0.091,0.000426,0.251,0.0912,-8.464,1,0,4,focus,hip-hop,medium,energetic,neutral,fast,electronic,normal,major (bright)
7fm1Nbus8X19wI4oz6FFcb,Scapegoat,Sidhu Moose Wala,Scapegoat,hip-hop,237176,58,0.752,0.518,0.548,85.058,0.0422,0.0,0.196,0.207,-8.798,0,0,4,focus,hip-hop,high,medium,neutral,slow,electronic,normal,minor (moody)
3LlEnO0INKAExVe4JMi7p7,Khatam Hue Waande,Emiway Bantai,Khatam Hue Waande,hip-hop,193882,58,0.756,0.903,0.729,99.995,0.232,0.0,0.0548,0.14,-2.088,0,11,4,happy,hip-hop,high,energetic,happy,medium,electronic,loud,minor (moody)
3Oh2FwWbnKIAyUE2gToFYu,Blowing Up,KR$NA,Blowing Up,hip-hop,247272,58,0.842,0.776,0.287,99.019,0.0898,0.0,0.215,0.103,-4.195,1,5,4,focus,hip-hop,high,energetic,sad,medium,electronic,loud,major (bright)
4uW8CuyO9r7vOXgYf1eqCz,I'm Done,MC STAN,I'm Done,hip-hop,170847,58,0.712,0.473,0.489,117.963,0.782,1.38e-06,0.229,0.0342,-10.99,0,7,4,chill,hip-hop,high,medium,neutral,medium,acoustic,normal,minor (moody)
62KDpF0Hv7KJLZrrKXsz8r,Thangamey,Anirudh Ravichander,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack),hip-hop,262539,58,0.585,0.901,0.62,99.929,0.479,0.0,0.248,0.0745,-5.785,1,2,4,happy,hip-hop,medium,energetic,neutral,medium,mixed,loud,major (bright)
1zPlQih67ZvC3Xp6c2dxUI,Who Am I ?,Arivu,Prince (Tamil),hip-hop,243000,58,0.692,0.746,0.917,135.992,0.565,0.535,0.572,0.0744,-8.926,1,11,4,happy,hip-hop,medium,energetic,happy,fast,mixed,normal,major (bright)
2qPNdVlqZl1cYqsNc3MXnA,Sher Aaya Sher,"DIVINE, Major C",Gully Boy,hip-hop,134351,58,0.832,0.657,0.756,104.005,0.0433,2.93e-05,0.0752,0.209,-7.755,1,7,4,happy,hip-hop,high,medium,happy,medium,electronic,normal,major (bright)
1aUfggX5E0nKDikNuiDQ3D,Ishq Tera,Guru Randhawa,Ishq Tera,hip-hop,211931,58,0.438,0.689,0.507,120.668,0.117,7.23e-06,0.154,0.0479,-5.387,1,6,5,focus,hip-hop,medium,medium,neutral,fast,electronic,loud,major (bright)
7Kj2LjwzJFygTn24TFulwK,Chamkeela Chehra,Badshah,Retropanda - Part 1,hip-hop,179076,58,0.696,0.854,0.921,129.97,0.268,0.0,0.219,0.0318,-5.123,0,0,4,happy,hip-hop,medium,energetic,happy,fast,electronic,loud,minor (moody)
24MVilhtBOg06UxlnNOonf,Bekaar,Vilen,Bekaar,hip-hop,197307,58,0.605,0.552,0.313,83.958,0.479,0.0,0.0916,0.0296,-7.875,1,10,4,focus,hip-hop,medium,medium,sad,slow,mixed,normal,major (bright)
12afGworQ5MJaw8M8hBd9b,Yaar Beli,Guri,Yaar Beli,hip-hop,211796,58,0.612,0.853,0.566,166.884,0.00522,0.0,0.422,0.0704,-3.585,0,5,4,hype,hip-hop,medium,energetic,neutral,fast,electronic,loud,minor (moody)
0hAMknym1ZPciljhPuX8pl,Its All About You,Sidhu Moose Wala,Its All About You,hip-hop,243157,58,0.585,0.635,0.55,76.089,0.0964,0.0,0.134,0.0488,-7.219,0,8,4,focus,hip-hop,medium,medium,neutral,slow,electronic,normal,minor (moody)
0PcbVYxqG9Gx5vkEomupjJ,Band Theke,Jordan Sandhu,Band Theke,hip-hop,187835,58,0.79,0.672,0.49,95.827,0.1,0.0,0.215,0.0654,-4.955,0,7,4,focus,hip-hop,high,medium,neutral,medium,electronic,loud,minor (moody)
56TXkBMhaHhmqNq1M30qlE,Forget About It (feat. Sunny Malton),"Sidhu Moose Wala, Sunny Malton",Forget About It (feat. Sunny Malton),hip-hop,222312,58,0.794,0.884,0.716,93.064,0.0634,0.0,0.319,0.179,-5.931,1,1,4,happy,hip-hop,high,energetic,happy,medium,electronic,loud,major (bright)
3jW0wb61ySku4gmORXuGDn,Deewana,Akhil,Deewana,hip-hop,221044,58,0.544,0.531,0.471,79.993,0.761,0.0,0.115,0.0397,-6.899,0,11,4,focus,hip-hop,medium,medium,neutral,slow,acoustic,normal,minor (moody)
0TeH0rRFmef6eqk86MPyUA,MACHAYENGE 4,Emiway Bantai,MACHAYENGE 4,hip-hop,620320,58,0.614,0.797,0.608,133.007,0.197,0.0,0.113,0.315,-4.243,1,8,4,happy,hip-hop,medium,energetic,neutral,fast,electronic,loud,major (bright)
7fdsoKCtpx2hYXDRMoActW,Chellamma,"Anirudh Ravichander, Jonita Gandhi",Doctor (Original Motion Picture Soundtrack),hip-hop,236500,58,0.525,0.68,0.734,132.857,0.254,0.000348,0.0601,0.207,-7.252,0,11,4,happy,hip-hop,medium,medium,happy,fast,electronic,normal,minor (moody)
0SlwcOEjRSEdkOD7DRcPvg,Blood Talks,"Jordan Sandhu, Zikar Sandhu",Blood Talks,hip-hop,188000,58,0.763,0.735,0.532,89.967,0.154,0.0,0.391,0.185,-3.9,0,11,4,focus,hip-hop,high,energetic,neutral,slow,electronic,loud,minor (moody)
4PML5RtrVcYAwTTS46otXB,Vaathi Raid,"Anirudh Ravichander, Arivu",Master (Original Motion Picture Soundtrack),hip-hop,209500,58,0.806,0.93,0.666,100.016,0.253,1.94e-05,0.106,0.132,-3.404,0,4,4,happy,hip-hop,high,energetic,happy,medium,electronic,loud,minor (moody)
5EjVRbQFSLYyeNLlO7qGLY,What a Karavaad,"Anirudh Ravichander, Dhanush",Velai Illa Pattadhaari (Original Motion Picture Soundtrack),hip-hop,267942,58,0.431,0.794,0.448,75.028,0.0759,0.0,0.85,0.428,-5.78,0,6,4,focus,hip-hop,medium,energetic,neutral,slow,electronic,loud,minor (moody)
4IUGuoJ41g5fLIqsO1MJoU,"Ilamai Thirumbudhe - From ""Petta""",Anirudh Ravichander,Petta (Original Motion Picture Soundtrack),hip-hop,217000,58,0.395,0.425,0.457,167.863,0.719,0.0,0.175,0.0625,-7.616,0,7,4,chill,hip-hop,low,medium,neutral,fast,acoustic,normal,minor (moody)
0TYsZbl0ryJSUvyQeeLBRG,Aj Kal Ve,Sidhu Moose Wala,Snitches Get Stitches,hip-hop,203720,58,0.761,0.532,0.932,80.004,0.739,2.33e-06,0.306,0.0735,-10.179,0,0,4,focus,hip-hop,high,medium,happy,slow,acoustic,normal,minor (moody)
3BApUOeS8cihFTyoMKQTVk,Tabahi,Badshah,Tabahi,hip-hop,168500,58,0.719,0.861,0.814,120.035,0.0881,0.00109,0.126,0.0369,-4.042,0,6,4,happy,hip-hop,high,energetic,happy,fast,electronic,loud,minor (moody)
6pW1AQhs75Cc5WTgoRQ8vi,Saaral Mazhaiyaa,"Stephen Zechariah, Kaushik Iyer",Saaral Mazhaiyaa,hip-hop,279066,58,0.368,0.571,0.286,99.916,0.557,0.0,0.889,0.0451,-7.475,0,4,4,focus,hip-hop,low,medium,sad,medium,mixed,normal,minor (moody)
6ULjJomtdRstnT9BPMAf9d,Swad Kutde,The Landers,Still Here,hip-hop,120000,58,0.853,0.511,0.795,90.171,0.188,0.0,0.223,0.422,-6.451,0,7,4,focus,hip-hop,high,medium,happy,medium,electronic,normal,minor (moody)
47mlmMUesrgqCzSdTz6DXF,Sagiyae,Stephen Zechariah,Sagiyae,hip-hop,184500,58,0.496,0.549,0.372,80.03,0.128,0.00226,0.237,0.0286,-8.067,0,4,4,focus,hip-hop,medium,medium,neutral,slow,electronic,normal,minor (moody)
5LEjxlKCcYH8irGpRtjbj0,Adhiya,Karan Aujla,Adhiya,hip-hop,177397,58,0.753,0.758,0.794,92.063,0.0901,0.0,0.0717,0.168,-7.845,0,10,4,happy,hip-hop,high,energetic,happy,medium,electronic,normal,minor (moody)
05sqcYfU2wMlKwPVJ0rotq,Afsanay,"Young Stunners, Talha Anjum, Talhah Yunus",Afsanay,hip-hop,343118,58,0.816,0.456,0.534,95.992,0.529,0.0,0.189,0.569,-8.281,0,9,4,chill,hip-hop,high,medium,neutral,medium,mixed,normal,minor (moody)
1tzMa1ma7O05lIgr4XKia8,angels,"HRJXT, Intense",Twenty Two,hip-hop,204545,58,0.721,0.746,0.23,175.813,0.0241,0.0,0.143,0.0637,-5.135,0,4,4,focus,hip-hop,high,energetic,sad,fast,electronic,loud,minor (moody)
68BrFM98WyShOImDZ58sah,Do Vaari Jatt,"Jordan Sandhu, Arjan virk",Do Vaari Jatt,hip-hop,163580,58,0.695,0.727,0.616,80.246,0.221,0.0,0.0911,0.181,-2.289,1,1,4,happy,hip-hop,medium,energetic,neutral,slow,electronic,loud,major (bright)
6GyZQ9o0dBU9V0NIjGPz2r,Домино,FACE,Искренний,emo,198014,58,0.841,0.541,0.436,133.982,0.0737,0.037,0.102,0.0495,-8.559,1,11,4,focus,rock,high,medium,neutral,fast,electronic,normal,major (bright)
7biChppM3c8q7qcVl7ceb2,ЛАБИРИНТ,FACE,12,emo,169130,58,0.866,0.722,0.912,137.969,0.213,0.0,0.183,0.143,-6.497,0,4,4,happy,rock,high,energetic,happy,fast,electronic,normal,minor (moody)
1Znlc3UZAbSodFaMBjdpsX,love yourself (interlude),XXXTENTACION,?,emo,48422,58,0.746,0.338,0.469,120.053,0.674,0.000375,0.529,0.109,-13.472,0,11,4,chill,rock,high,calm,neutral,fast,mixed,quiet,minor (moody)
6rAGFgcGtlIdYxlhDizXNo,SMASH! - feat. PnB Rock,"XXXTENTACION, PnB Rock",?,emo,109556,58,0.819,0.513,0.607,140.032,0.153,0.0,0.138,0.433,-9.005,0,6,4,focus,rock,high,medium,neutral,fast,electronic,normal,minor (moody)
26yvlxKTtN2u3mpbl6AIeI,Антидепрессант,FACE,Hate Love,emo,120215,58,0.423,0.657,0.567,129.904,0.607,0.0296,0.304,0.0486,-6.361,1,4,4,focus,rock,medium,medium,neutral,fast,mixed,normal,major (bright)
5b6zjsBrZCqe6RFycLz2tc,schizophrenia,XXXTENTACION,?,emo,80190,58,0.606,0.349,0.239,180.055,0.0762,0.0711,0.1,0.198,-10.032,1,2,4,sad,rock,medium,calm,sad,fast,electronic,normal,major (bright)
4zI04ezdmrN0lT2pHykYrd,Pain = BESTFRIEND - feat. Travis Barker,"XXXTENTACION, Travis Barker",?,emo,101516,58,0.671,0.628,0.595,135.005,0.536,0.151,0.12,0.0273,-5.117,1,4,4,focus,rock,medium,medium,neutral,fast,mixed,loud,major (bright)
5lar0mCUejpILVkAz50s2J,Train food,XXXTENTACION,SKINS,emo,164082,58,0.492,0.712,0.23,137.453,0.564,9.1e-05,0.357,0.691,-7.278,0,9,3,focus,rock,medium,energetic,sad,fast,mixed,normal,minor (moody)
5VJQr2EMdzXZFjvInyp4AC,Lonely World,Brennan Savage,Badlands,emo,102857,58,0.323,0.67,0.179,84.137,0.0124,0.185,0.168,0.104,-7.009,0,4,4,focus,rock,low,medium,sad,slow,electronic,normal,minor (moody)
3GGkqI7lQTP1D6CtymwnHZ,Fingers,Lil Peep,"Come Over When You're Sober, Pt. 2",emo,182893,58,0.546,0.835,0.423,133.986,0.0123,0.326,0.103,0.0501,-6.399,1,0,4,hype,rock,medium,energetic,neutral,fast,electronic,normal,major (bright)
